,Edge,Metro,Core
0,10.672598445559158,20.742568375270658,51.0774412484137
1,4.940441177261249,16.387999334192514,51.27957844849516
2,5.918751331576978,21.592071046134436,38.69930890383368
3,6.1988694342264035,19.03849057910803,44.739224581225244
4,7.771877694169589,17.517979845920816,44.03625935984366
5,4.294533729906378,20.056773880180078,41.247503966007905
6,6.4344991056412155,16.144133517326456,47.72814384539177
7,3.2342478412493727,19.551710778300148,57.279947595548286
8,10.031098586737041,18.861201861624078,46.22067123362884
9,8.669752255946694,19.480783254083672,33.76686058641448
10,3.764685717906994,19.547457287809177,34.700346678941315
11,7.410146875859105,19.376264878418045,38.664232483124344
12,6.016264516349825,20.94581319373614,45.11135106059767
13,4.978069554127581,17.76526525027747,48.1229110661385
14,7.031785577786081,18.52610814026181,48.99527397941477
15,12.607192142049572,15.157356930913329,50.094461886493235
16,15.919446147104594,20.196709228520742,46.57580656949309
17,8.542675476251405,19.558153280264058,50.04262464906089
18,8.820721569420472,18.549705750590125,47.806638489190455
19,8.343727835181795,18.901865389915812,59.38472773245581
20,10.846604732138777,17.40998605584272,47.45508356015729
21,13.505396618287003,21.786596226798345,47.425726489043534
22,8.566083902542896,20.53608188471354,47.651711647619535
23,10.125668889248987,17.16664381520541,43.187335929081236
24,12.493054842633866,19.122543696362616,46.80637842702822
25,3.314508544691528,15.654550201610483,43.54152125860202
26,6.586913871890512,18.05577561831954,51.58946519320665
27,11.445295274176068,18.68546081310093,36.35584266715351
28,10.916225511162725,17.60138032423498,43.34697412238533
29,4.755623345265552,19.1197386860283,55.29298863420916
30,5.7961456081035845,19.546731029173664,52.41059827078538
31,4.153412299666398,17.149676438578226,52.57172252605485
32,10.007715076924079,15.575916232454666,34.76704533654227
33,7.946068263393304,18.008278945636725,39.99600475934859
34,4.958679225743442,20.79055418352677,44.80829113489819
35,12.351947412822398,16.06471521581369,44.50118541648944
36,17.47527551789683,19.851464309110256,53.79361892733011
37,6.642381950424222,19.44178856579026,63.64803110753062
38,14.670925036229738,14.991678163393688,35.925689903647665
39,17.627037409122973,18.835716315424516,48.64629094720101
40,5.538464010554686,16.239755000694235,58.18477909378878
41,15.651863987678999,15.058322537463338,50.56030750648694
42,6.557781606548588,19.005437813397347,42.976827986776165
43,12.339359088535058,16.438384308124842,59.26424773955357
44,12.81854793973152,18.25574806084913,50.417355305866984
45,11.170421358446982,19.472315623817746,50.920691841421885
46,4.725586807590731,18.48700125855903,60.22313669518462
47,5.629491760568535,21.19318921601807,43.691996522395286
48,7.786807913413122,17.28691855302146,40.26018297983863
49,19.1499427352138,21.213530194928907,54.320900104892544
50,5.662670616058251,22.55551761962569,41.97235320925947
51,8.17984729917892,20.40519642140451,50.93635824533872
52,7.843777935721677,17.5171798322685,44.191558850436245
53,7.257886565803226,18.756274721364463,51.693170475046365
54,7.249251191858113,15.927312627733407,40.59982997766376
55,4.879996042350363,17.97366097339717,60.75215790802477
56,13.643160433086159,18.651084032450992,45.11859812351771
57,10.562014310860713,18.595413038067306,44.62300183874846
58,6.6409761096680455,20.678603886210254,61.47256121308081
59,5.292768217288223,16.784634630551224,51.323991716298714
60,8.328806141468789,18.176738575166986,50.51850092237505
61,11.537112609849302,20.954951062204824,39.43510101212919
62,5.501853361525253,20.127327584746137,51.80116717520289
63,13.009021613908933,14.561382727806814,62.09240206135707
64,8.222822269153683,18.490140400940582,62.85180578773281
65,13.728751576803603,16.84724211413556,32.804229185427594
66,8.423507258891085,16.538008800767383,41.63762035726353
67,7.158606859865739,16.811095199415014,58.89178619519522
68,10.26391217496141,20.11980774218644,44.110919575411074
69,14.804267520404725,18.5616143776543,44.191895868432226
70,7.128113675912068,18.44323068831725,35.3156859185261
71,11.983891571484907,17.381951324939212,57.67692292807465
72,5.252981501060407,17.523129933682256,49.70369165157818
73,4.036534968458479,18.392057696963526,58.970167472290406
74,9.818080912752135,18.419051187893157,55.41598109925756
75,14.64261527889621,18.892802603364828,55.188648615399615
76,9.93415074358306,17.460515340415224,38.892287173170025
77,5.062785037791683,19.30714801516036,42.35683812201235
78,8.088011136215961,19.0430435688402,49.263126529494464
79,5.407577564150313,19.268631699583946,49.949053220828425
80,21.067702990909464,18.421220407991836,40.274846527551084
81,5.615003341263207,14.761673983915713,38.06746547177409
82,5.922428276870455,17.864675512549912,42.27480542199014
83,5.812029591336934,21.156106132832406,46.83529439169265
84,6.227482837236575,19.48485619364565,39.09123314873956
85,7.0957114785281785,17.379596819823796,53.88332565132504
86,5.861865407922582,19.840103274483333,38.50370397820703
87,19.43100211823499,18.89033491234253,43.515487610360864
88,12.589835477310157,18.678783609019472,58.26429321833892
89,4.800123220386562,16.038540430503716,55.88116681400684
90,12.379321324112174,17.837352362836963,52.98678498740249
91,9.046422247268243,20.74308906306969,53.73249366833153
92,2.801699324227893,21.632668536444367,43.646645345446494
93,6.505001560303065,22.170022155282147,50.75751176660029
94,5.79493579343515,19.80365011447826,50.239561450002526
95,4.097226195009166,16.094613635858654,50.92785031339403
96,4.01800427861768,17.577911680534783,39.298729083763185
97,9.470918492108499,18.13396195372859,51.63699810068764
98,4.526948709426769,18.005801429532827,51.354947049202586
99,4.619041964160387,19.62953847793937,45.21642707236532
100,14.218463261323107,17.439351802219406,42.251710030510644
101,9.29419505793486,18.35413433203618,59.77552516001896
102,5.913818837698131,19.701040342741496,38.80085593438776
103,10.062741792287763,16.584097391817437,43.355191685377
104,6.037823097537864,14.992210448929415,53.51673096690512
105,5.504145616935806,18.19837788741388,58.44143052579342
106,6.9548188094052135,17.20948836049835,50.258955631152084
107,14.362763745871568,22.258908235513413,38.18198088929828
108,5.590623458824478,19.213334844368372,51.62658756131556
